@STVEHA,-700.605,-107.006,-0.939,2.158,-702.200,-104.827,1,-704.734,-99.247,-706.752,-100.724,0,-703.795,-102.649,True,0,1.5,0.0260116371267,-699.719051749,-108.216327477,-701.491243271,-105.795720692,52.39840477355042,7.682310726330226,@END
@STVEHA,-703.192,-103.546,-0.944,2.135,-704.775,-101.359,1,-707.283,-95.767,-709.307,-97.233,0,-706.357,-99.171,True,0,1.5,-2.70000027e-07,-702.312839181,-104.761678563,-704.0713382,-102.331106367,52.39843544487237,7.682271788770709,@END
@STVEHA,-705.715,-100.234,-0.952,2.042,-707.280,-98.034,1,-709.743,-92.422,-711.780,-93.872,0,-708.846,-95.834,True,0,1.5,0.0169648703924,-704.845344903,-101.456453044,-706.584646211,-99.0121063087,52.39846480077564,7.682233831548359,@END
@STVEHA,-708.037,-97.052,-0.957,1.831,-709.591,-94.844,1,-712.026,-89.220,-714.070,-90.660,0,-711.146,-92.636,True,0,1.5,-2.70000027e-07,-707.173344469,-98.277991485,-708.900477493,-95.8250317387,52.39849302704449,7.68219886218071,@END
@STVEHA,-709.897,-94.461,-0.968,1.476,-711.427,-92.236,1,-713.800,-86.586,-715.859,-88.003,0,-712.957,-90.012,True,0,1.5,-2.70000027e-07,-709.046424072,-95.6966268535,-710.746713878,-93.2249847732,52.39851600759041,7.682170843506167,@END
@STVEHA,-710.396,-93.768,-0.990,0.011,-711.878,-91.511,1,-714.125,-85.809,-716.215,-87.180,0,-710.396,-93.768,False,0,1.5,2.70000027e-07,-709.572972132,-95.022367581,-711.219484495,-92.5145803015,52.39852214839558,7.682163316350566,@END
@STVEHA,-711.159,-92.675,-0.932,0.776,-712.769,-90.507,1,-715.343,-84.945,-717.350,-86.436,0,-714.379,-88.340,True,0,1.5,-0.145315961499,-710.264016153,-93.878743374,-712.053004373,-91.4705238769,52.398531854923384,7.682151822818947,@END
@STVEHA,-713.272,-91.249,-0.338,1.244,-715.819,-90.354,1,-721.065,-87.185,-721.894,-89.543,0,-718.366,-89.458,True,0,1.5,-0.44755833966,-711.856972395,-91.7468627398,-714.687157955,-90.7518503282,52.39854431902911,7.682120385573177,@END
@STVEHA,-714.520,-91.269,-0.288,0.011,-717.109,-90.502,1,-722.507,-87.599,-723.217,-89.996,0,-719.697,-89.734,True,0,1.5,-2.70000027e-07,-713.081998114,-91.6957901991,-715.958239092,-90.8430077905,52.39854393443061,7.682102052651244,@END
@STVEHA,-714.207,-91.661,-0.406,0.551,-716.688,-90.595,1,-721.706,-87.077,-722.693,-89.373,0,-714.207,-91.661,False,0,1.5,0.0860612341224,-712.828995226,-92.2529253284,-715.585375986,-91.0687103544,52.398540467636096,7.6821067555643445,@END
@STVEHA,-712.997,-92.515,-0.504,0.828,-715.362,-91.212,1,-720.012,-87.219,-721.219,-89.408,0,-712.997,-92.515,False,0,1.5,0.314872223392,-711.683408596,-93.2393221769,-714.310795376,-91.791275661,52.3985329858246,7.682124764782689,@END
@STVEHA,-712.079,-93.218,-0.540,0.199,-714.395,-91.829,1,-718.898,-87.673,-720.184,-89.817,0,-712.079,-93.218,False,0,1.5,0.586930569633,-710.792973825,-93.989123992,-713.365810537,-92.4462334406,52.39852682319576,7.682138437264133,@END
